Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
1,19-11-2010,1165753.195520975,1,19.49714826684786,3.593227157384714,193.3821353523161,7.852433334796224
1,26-11-2010,841495.8523134599,0,57.70527117066202,3.1140904611216222,216.61301730608153,6.665752908849632
1,03-12-2010,936430.6186978833,0,95.30908480562194,3.7024908554804776,187.39116045664954,7.917861947054776
1,10-12-2010,1424431.2394025265,0,80.64930521102293,3.1346292983851733,187.2008026673687,6.762608038793331
1,17-12-2010,1374401.1360944607,0,-4.825346801381457,2.987806179332855,197.4743184860684,5.7522168180351505
1,24-12-2010,1326482.260786327,0,31.397172440787347,3.435793926730146,195.34335228745454,7.058508902306844
1,31-12-2010,1469599.3856900646,0,40.36982697904098,3.731051737131635,201.9905969557347,6.399783122841205
1,07-01-2011,1013960.4169980037,1,52.2937280627648,2.551311508755671,212.80540761677463,6.384866322228669
1,14-01-2011,1422263.5283232504,0,56.964298099288335,3.7941586032422885,202.80991867735034,6.377300480179406
1,21-01-2011,958375.5499285449,0,50.139981306823344,3.1888814175468605,196.4451135908364,7.952011093846695
1,28-01-2011,1290510.0494924742,0,76.2572423767792,3.814814420961806,191.7100498907793,6.439818959803031
2,05-02-2010,1149458.7210246525,1,72.2074053086693,2.606164194034109,187.79429895718147,6.330797271818787
2,12-02-2010,1232387.463549355,1,55.646375935455595,4.049388425993595,208.25416348988028,7.813509636000639
2,19-02-2010,1261095.7614308659,0,60.420076832655184,3.3803876010651224,208.53974711067855,6.728959537711457
2,26-02-2010,877381.0634183245,1,61.93991929985437,3.7975785127184567,191.8177931676653,9.09238727568546
2,05-03-2010,798796.5237000596,0,35.71622774424536,3.8853391647615556,206.67056103469793,6.300853421908083
2,12-03-2010,998236.5907508385,0,79.50239466835502,3.4264713092489307,191.74502803207488,6.678614158347006
2,19-03-2010,1082586.2908551248,0,48.7255089439205,3.28334829654872,202.03822727527466,7.559109202614527
2,26-03-2010,1174508.3182860957,0,31.038313170053517,2.796268112811722,192.81555778747565,6.786552848288153
2,02-04-2010,1062181.513119601,0,89.50712433899105,3.348837878961846,199.95437171009704,6.317657398879846
2,09-04-2010,990360.9028928374,0,66.45437120676179,3.0863845282238387,205.19346514241172,8.532738913002579
2,16-04-2010,978247.9703086285,0,68.03423444197882,3.328399381684416,204.57676454428838,7.069652664518879
2,23-04-2010,1196700.861271693,1,61.95352197097664,3.1134951080722666,200.24510174258944,7.49799829124545
2,30-04-2010,1290228.7215590084,0,79.18541652170414,4.1002057742066995,218.16087790243816,6.88906806437049
2,07-05-2010,1195261.8252962206,0,43.20556315638448,3.200303677277989,178.76104275690193,6.474244978319239
2,14-05-2010,848173.4676892604,1,63.00787572952415,2.5436467414678905,203.624764588053,7.571347510326788
2,21-05-2010,1194104.7640026421,0,33.59533585958715,4.415729382927177,211.79440120721287,6.530824347895296
2,28-05-2010,657373.0941818245,1,87.07744748330825,3.6378175789437037,202.78723034970662,4.547735398684267
2,04-06-2010,819741.2362670664,0,60.104873994363665,3.523490296882371,195.49934528520757,7.622849932347499
2,11-06-2010,786475.9141234811,1,57.15241029957413,2.8157049422290714,205.35491809975204,8.060446814110469
2,18-06-2010,1308274.1993836365,0,66.64628023959183,3.125756731721723,215.51151975522524,7.1156746342928585
2,25-06-2010,1235859.4368127652,0,61.35036962820218,4.013289923276039,201.6608813250815,5.979616752737845
2,02-07-2010,946181.1124142099,0,72.90751899170294,4.184315778766174,190.35076539419896,7.686051459998439
2,09-07-2010,1211684.8973699175,0,24.825210271537713,3.9430317801230768,198.62922178958146,7.2001344191734225
2,16-07-2010,565826.834373918,0,92.57231091142583,2.809949270892554,182.96617560644845,6.944452301103381
2,23-07-2010,1076813.0897878613,0,59.34610503811814,4.06133884239901,185.58804239504002,6.8770886934485445
2,30-07-2010,984939.2690489753,0,67.33196492193696,3.030060106836322,194.86133082663306,5.940786478111049
2,06-08-2010,987464.1805453657,0,79.10284641002477,3.2766582646546665,195.24328652031397,6.184500926711511
2,13-08-2010,888194.9013532286,0,57.85939280090884,2.982378838790313,194.46350694652818,5.802122107411152
2,20-08-2010,1392945.0265832779,0,60.70527103943457,3.7572944953452696,212.04635072575826,7.85135426460051
2,27-08-2010,875927.2554928896,0,49.38997704778945,3.21209087967766,197.24948302848355,4.698078835264415
2,03-09-2010,696961.7875602895,0,87.3374853488905,3.925701046189414,190.12064154203458,7.028620559567826
2,10-09-2010,1193724.6312608842,0,57.44164817038467,3.0222297796997872,183.93553679742428,7.203463635867223
2,17-09-2010,848729.8509431393,0,31.554925808046516,2.969368683526705,193.45626653886984,6.226775029547177
2,24-09-2010,929842.1509654262,0,93.74283270145129,3.9408198784747253,199.92027358683382,8.479944138890026
2,01-10-2010,1015473.6615295237,0,42.774315973434724,3.2797477205632375,215.8203818296378,6.611930810202586
2,08-10-2010,866319.6063393464,0,78.52355095063282,4.454708320235065,186.01432426180858,7.562969236690571
2,15-10-2010,869871.4861756347,0,50.25749232470608,3.0857081144906324,194.54830800668157,4.497240478337785
2,22-10-2010,1136928.4403110337,1,55.22103906267181,3.046218168979201,194.23228669431668,7.755391225825756
2,29-10-2010,1100183.437524876,1,40.44889510402898,4.5216602448411525,216.19612155437312,7.93301214038835
2,05-11-2010,847653.0168544361,0,44.73481686914966,2.5975589496677403,183.72457562116838,7.048084946661382
2,12-11-2010,1051944.5003442965,0,41.91366749791183,2.930429135705059,202.6774266570326,9.78377742348905
2,19-11-2010,677798.8780089557,0,42.791732694320956,3.3077222278850873,210.0629280921444,6.423108130476852
2,26-11-2010,1167138.4224130283,0,37.40586290684764,3.138330458774383,224.33848078402417,5.229756811658108
2,03-12-2010,793474.186193141,1,67.42291746742617,3.19800740664209,200.865897874729,6.84432276460792
2,10-12-2010,1233556.4123319616,0,65.08841686602426,3.2027419736378753,205.88328518460642,6.68152148934966
2,17-12-2010,936188.5957867313,0,65.79549713792827,4.53770039932272,208.71124703431693,6.6739764678321585
2,24-12-2010,1240242.7844327888,0,51.838492539568975,3.1617934897579807,177.6967009237411,8.051593040671666
2,31-12-2010,831291.0075509059,0,66.53854747528325,3.390449735595568,208.29405581183488,4.788864690992115
2,07-01-2011,1047122.9116217132,0,75.41730387773933,3.5825971900602886,205.68936674469643,6.125193286255298
2,14-01-2011,919925.4253664894,0,72.6556373221257,4.6353464289021975,201.81866255058495,7.248220586300336
2,21-01-2011,908127.8200919512,0,43.003112610704164,4.254885656229812,204.02034480046922,6.652473266227045
2,28-01-2011,1165827.7369170538,0,54.60250129413257,3.0106181421088465,195.5570673992389,7.377300493044852
3,05-02-2010,1151397.7233290705,0,41.556693516447496,4.19295166064555,210.08602949848836,5.367781920571481
3,12-02-2010,1056192.8641836399,0,24.425595021914425,4.248022155744591,206.54365656354057,6.944415329089545
3,19-02-2010,1055993.7252639642,0,37.490219054032465,3.398576890164924,200.4691543495026,8.782163618536078
3,26-02-2010,1118054.9238123577,1,44.190510891093766,3.735734178567998,218.82024496475034,8.345420046154977
3,05-03-2010,1318637.3253278793,1,49.7756864713763,3.454886167971895,207.81073267616452,9.538691101737486
3,12-03-2010,1104790.5334215588,0,56.839842028420215,3.28655946502629,189.87895624739832,5.345143328134231
3,19-03-2010,1164634.116792383,0,61.466359343768076,4.135062773287858,191.8152578295761,5.497234982369396
3,26-03-2010,947852.9670216362,0,55.085138718281115,3.363638215126165,173.03113357058427,6.945705133482188
3,02-04-2010,953813.0939582644,0,73.92412729626837,2.9914039147273046,205.16669308648122,6.200889429174735
3,09-04-2010,967092.8683900607,1,111.46719606499721,3.529609217007244,200.13929291912947,6.975874912889997
3,16-04-2010,1039616.952153571,0,57.11279176152115,4.784963419845167,188.92895545399978,8.388582269040288
3,23-04-2010,468129.72859012545,0,84.92170384995258,2.4633048837959253,196.57312405919652,6.628559134004209
3,30-04-2010,718497.6610564358,0,44.443666248182495,3.319054514383498,199.3041017708699,7.485315996560454
3,07-05-2010,845466.5715453059,0,74.4334412808647,2.9354741143913854,194.75479733720226,7.489374561227918
3,14-05-2010,755574.4382216108,0,74.25996860344776,3.9069319540618026,190.595862254321,7.234652005155087
3,21-05-2010,1050551.1015075773,0,38.37873344800205,3.807967803472132,205.93101257968385,6.690453560686009
3,28-05-2010,1065226.6044484235,0,34.97772847229394,2.8792493845254388,191.83694590945154,8.31576650828216
3,04-06-2010,649378.590612357,0,34.39141295007434,4.377397090992182,179.18070592116277,8.696456368290038
3,11-06-2010,1042203.4934405236,0,58.06573776259215,3.9859113450863677,199.69041749363427,6.664284927113429
3,18-06-2010,1269208.8414929435,0,66.15603537784118,2.644915803671687,186.51814577894288,7.743264094022715
3,25-06-2010,1034173.0876255884,1,56.320333272946414,2.8557763101213376,201.00817422254053,5.370407014023673
3,02-07-2010,1110372.7310619,0,80.58311274651288,3.7362987412065216,202.56029734313876,7.982690983945514
3,09-07-2010,1333094.8888925153,0,80.2874013003626,3.4209492549649005,208.06593247913688,7.383613953816771
3,16-07-2010,526055.7181031106,0,70.35318040938246,3.137128093423267,201.8676676447708,6.2446170676466775
3,23-07-2010,877696.4394016103,0,31.866778063035554,4.170655959850067,191.16222211135732,7.573966959201676
3,30-07-2010,649285.2564182626,0,69.86635801761778,3.592418061847437,191.41642219818786,7.700309879408992
3,06-08-2010,884872.4347524452,0,62.44019629290723,2.655221386960865,209.8712220012871,6.647827016400409
3,13-08-2010,1048504.0851225039,0,59.300230190060766,4.385400317817755,193.73032942212234,8.812448557996928
3,20-08-2010,1141550.387091095,0,48.750664482114644,2.956109532369119,209.2948250734477,5.23713307112896
3,27-08-2010,1228827.0405232836,0,58.511331417999074,3.810336048775339,201.77701000933254,5.664655641289899
3,03-09-2010,1076039.5702011927,0,72.21171490567646,4.143134306702301,210.62209850913712,6.546255691463558
3,10-09-2010,1126588.326758693,0,68.59236438265171,3.6038438435815556,202.71578837195372,5.723251424179691
3,17-09-2010,783788.6919183475,1,81.06305706665808,4.064534718767572,199.19584226291008,6.534549817595947
3,24-09-2010,1177303.482513811,0,61.92241553881967,3.268862355647479,195.65503772567683,6.690827876531361
3,01-10-2010,1044426.7543267426,0,50.42502756673045,3.3694863733766023,201.34984720819688,7.4125703966441225
3,08-10-2010,614063.0807371686,0,80.6368907893727,2.7572198134815142,202.67050265869258,7.889630795623437
3,15-10-2010,1016456.7978550849,1,81.30960750130703,4.111585475295729,193.16568209869877,6.490142422500025
3,22-10-2010,503077.6841828371,0,51.08994957198456,4.226692238558851,215.79572145730714,6.477139972846731
3,29-10-2010,915962.6365808286,0,54.364307822789854,2.996942053458252,189.49088042171815,5.066321698892439
3,05-11-2010,758520.8336707251,0,79.68644796953167,3.3930055778872457,199.50536290347566,7.674819492166604
3,12-11-2010,775455.5956875402,1,67.64819492368102,4.083551457191818,216.21108557787716,5.430039662342657
3,19-11-2010,1014792.5928147136,0,47.53718947150471,3.2222614404198726,193.62612872693484,8.189016531107551
3,26-11-2010,1284100.849597971,0,48.58507412501048,3.6718092947676086,196.23447348977734,6.294789263670219
3,03-12-2010,859275.9874147107,0,90.95010402660122,4.397938836547761,193.87211309515612,6.6122984400640155
3,10-12-2010,1057173.078144981,0,66.6891357997405,3.0747217706689023,201.0473529863813,5.251453015042474
3,17-12-2010,748531.9399142311,0,59.337460542524056,4.397278931758894,194.8238870096383,7.223787951638898
3,24-12-2010,996715.4207854496,0,83.76786546896167,4.102814038976419,203.43135051016873,8.323874803787213
3,31-12-2010,773636.7715734609,0,71.67856370651927,3.32035395460647,205.9065483069231,8.108703580582908
3,07-01-2011,1164096.4362394728,0,70.14548062214595,4.004260412389291,215.31688801240915,6.350808675096321
3,14-01-2011,1096112.4214821495,0,56.657638393662914,3.5733568432166614,212.06508966508358,6.183064329012764
3,21-01-2011,1073734.6617745801,0,52.13322375345279,3.3871431762153335,200.0341475117841,7.81775269587605
3,28-01-2011,702121.3880701388,1,32.802877180401616,3.8731267830136105,206.45484181141074,9.16325472330546
4,05-02-2010,938444.3530093998,0,64.38300655327878,3.769011177398422,200.47954050283104,8.208981944106466
4,12-02-2010,711701.1503872769,1,51.071327708989436,3.5970449964491538,210.7363174985977,5.97348470058894
4,19-02-2010,1026593.9348293752,0,45.997583701216534,3.259934066152075,201.27802697366783,7.367102266788067
4,26-02-2010,894838.9225374087,0,91.31048058468681,3.467124869463506,194.44800473306802,8.88115706944059
4,05-03-2010,710397.2199167511,0,16.023880867598365,3.8243181673604805,209.87308899256624,8.121853189426849
4,12-03-2010,1262108.7649384425,0,73.00402355917322,3.4504120681103085,218.46636996047667,5.929915233673848
4,19-03-2010,694894.9658150522,1,46.16183860237511,3.948944269380171,197.9343283156867,6.289128069588759
4,26-03-2010,866175.7837774714,0,34.96921151619112,4.221882302036629,199.1784882160743,8.117295831588127
4,02-04-2010,1068545.0692755408,0,69.13506438307567,3.729964512911072,206.07514327149505,6.055631222456947
4,09-04-2010,1064649.1525817958,0,63.930423394029404,3.854501878794256,199.10264305712772,8.440117215449472
4,16-04-2010,864721.539588146,0,96.01880865821632,3.1295837960161488,199.8571096861003,5.408595352503712
4,23-04-2010,1112940.2125072312,0,51.07633133570441,2.5552296345272345,195.47693680750922,4.576120673371044
4,30-04-2010,683219.4353028553,0,75.20829312288595,3.6860656955465805,204.78872163931837,6.975823022901871
4,07-05-2010,885799.0560720854,0,59.92794921818863,2.9208176554037286,215.03398301767152,7.877362290575672
4,14-05-2010,955807.1652340672,0,60.537716779890616,3.0618406660129094,200.37660233167938,6.730813868318611
4,21-05-2010,982772.3109033272,0,39.96759980210169,3.3594498535570225,217.97686526849523,7.64084286126701
4,28-05-2010,885764.2020434407,0,71.45165562712317,3.6377552811741265,192.01454684393818,8.811980124134871
4,04-06-2010,1071585.1457383537,0,77.90386440055465,3.8175859008409847,210.49552715319334,6.464764788439432
4,11-06-2010,1263478.813126865,0,63.95199209384799,3.700671813512395,221.82507024177087,6.63047838317777
4,18-06-2010,1040909.8792181491,0,46.97163992771103,3.2580570829728392,196.7965269180568,7.424165946401916
4,25-06-2010,1104567.0976071,0,48.52599992122842,4.982505175860361,199.0337109337678,6.066786592354402
4,02-07-2010,1150665.1520754483,1,60.760069563364006,3.5600156633591307,206.13517972730418,5.977207434801595
4,09-07-2010,948524.692515331,0,26.62831852244821,3.9664395421643106,208.73158548619148,5.135668471690906
4,16-07-2010,819679.8507928855,0,64.48903637119945,4.023549151306077,216.83927691457868,6.54111573713106
4,23-07-2010,1215736.1666862592,1,59.229830609985854,2.683523859729008,194.27231575451475,7.800498241765973
4,30-07-2010,1035854.9208853368,0,89.53080699451792,4.1900456770737255,193.74437298490471,7.395803533437409
4,06-08-2010,1098806.0372565477,0,65.21347531647814,3.661900063802973,197.0851002100651,5.349508789962238
4,13-08-2010,989915.4296557024,0,75.43397421296689,2.0757286896849623,211.48765700372104,5.2602862212219
4,20-08-2010,927511.8117193736,1,37.60660210747712,3.903646562405542,187.542339409003,8.1077204502817
4,27-08-2010,858384.2267611717,0,59.06158842241632,3.738520413611561,200.76821891060254,5.71700777581143
4,03-09-2010,1199253.363889428,0,50.12486833677375,3.824462105253498,186.0800366281199,6.161612508882115
4,10-09-2010,1104132.8841068419,0,53.56729897565235,4.5383739917804204,203.81935452231554,7.43004164719107
4,17-09-2010,1206056.6908063684,0,64.77578318053027,3.336559610160174,194.49051885534573,7.048385118285803
4,24-09-2010,862491.3097320817,1,74.65280154431159,3.459641709945709,200.7863519031609,5.001799315467892
4,01-10-2010,1183265.5349404963,0,66.92976951795985,2.449540569274041,229.37752847167775,6.128866235962484
4,08-10-2010,1080678.0046708155,0,82.16365633475033,2.9800470364372345,206.1277390506257,5.946584436826344
4,15-10-2010,875246.207860839,0,98.28062707733572,3.773607969028502,190.82840194803964,6.96911236442842
4,22-10-2010,1400681.453436421,0,64.02198093429935,4.025327198003806,211.05525932957983,8.18703030556038
4,29-10-2010,1127746.0444058368,0,37.13990174539033,3.1141858387915606,202.96628319676176,8.005142573278018
4,05-11-2010,949523.9913071101,0,92.27422538117294,3.7267671507569897,197.55843364709352,7.964087168288358
4,12-11-2010,1237894.097784928,0,35.447843697260154,3.860733136892537,206.35396932214897,8.289756528375374
4,19-11-2010,947720.0150089754,0,56.53856351432261,3.5077895237907337,189.037249131048,5.559949117405706
4,26-11-2010,1318901.0126449945,0,43.060773033633446,2.723636466091981,196.964640144228,5.706854676353842
4,03-12-2010,879805.2073993278,0,92.84030320272738,4.004908544671317,193.11849654822277,9.252435805344309
4,10-12-2010,1196353.0973983188,0,53.50337232982755,3.272877862423369,199.8006460475419,5.843255774948052
4,17-12-2010,693440.829547531,0,80.45140864019281,4.719876203169637,213.8427281851052,7.56390912005236
4,24-12-2010,1118950.8683330573,1,77.06831117560615,3.373657155999518,203.9208452970087,6.811103312215525
4,31-12-2010,1110614.6552880958,0,26.14086371609229,3.450830186602625,190.11408892849082,5.896410682784229
4,07-01-2011,1035978.8302306957,0,87.84004572689199,4.257258781294791,207.73083189177527,6.396676434778287
4,14-01-2011,682637.6568809822,0,71.00104198049104,3.0158277725681826,201.0537550614596,5.665974505081795
4,21-01-2011,879726.4712097573,0,66.39563868285074,4.198707351530186,199.24855833189983,6.421036744805829
4,28-01-2011,1012737.6787303232,0,62.44595006064568,3.771649014518194,200.48860070325705,7.040591691203883
5,05-02-2010,859601.662438649,0,46.74198164898104,4.074709864131857,196.9909598063864,6.72467677649457
5,12-02-2010,1150275.1974151891,0,45.63185468861605,3.9474621884722207,197.05050321707972,8.247742072673734
5,19-02-2010,865301.8751512263,0,65.57988324447604,4.611347814567537,187.62179055912884,7.52436274725291
5,26-02-2010,853017.91710444,0,56.294246822445835,3.435089650133287,200.4381147197911,6.852997998371511
5,05-03-2010,1192775.8233589819,0,104.21046003182703,4.2297468016917605,183.1468906123806,7.314383494054847
5,12-03-2010,999583.2405159633,0,43.926508640605384,4.319558402722034,216.7770081407644,6.4464117582920055
5,19-03-2010,1113796.615837055,0,92.56793246257075,2.9496103585816575,192.88701375239464,6.413435920437282
5,26-03-2010,960492.9548606063,0,64.67571823581495,2.7220521768981865,203.30880232214457,7.833528961608924
5,02-04-2010,601252.871485709,0,67.48113139695144,3.8474989503884376,219.46542837514767,6.739501438061278
5,09-04-2010,1345366.768443752,0,71.16653825043444,3.5380026957062056,205.3875599244637,6.079326406920634
5,16-04-2010,1033872.1648072156,0,31.725710061900397,4.291732512692047,196.93219607128628,8.3140094746439
5,23-04-2010,757091.3020547186,0,38.15374470654842,3.341795775152599,212.13097699979184,7.141716913639905
5,30-04-2010,1463865.9079963388,0,67.86635678788744,3.2362653381930717,203.61676585423655,7.503736046212426
5,07-05-2010,1116479.1919968126,0,44.28021078984101,2.8343835232211108,181.63794626896703,7.507991326912544
5,14-05-2010,779326.6787652252,0,16.942188140950343,3.918161861497776,200.31266877248675,7.251305640806381
5,21-05-2010,999689.8988328194,0,61.6365871709513,3.4505551734044286,209.19076482987768,6.709725455811348
5,28-05-2010,1053478.4628143806,0,66.43395612392027,3.246438469971705,197.63645262911004,5.812087191357935
5,04-06-2010,929396.7886548876,0,60.563623147382565,3.495440501677898,210.85895565831578,7.474698232879953
5,11-06-2010,994994.6082509712,0,76.35532598400574,3.1747934826450033,205.29693132905442,4.474281366397512
5,18-06-2010,1012791.3573821866,0,47.809755956814335,3.406514348507277,200.56649924897107,7.529692754356731
5,25-06-2010,985900.2443881817,0,69.73003287652404,2.0558643974036377,202.93269314133502,7.283299418440157
5,02-07-2010,841343.6212332654,0,90.61501664687395,4.109380925848658,197.86557129069791,8.490726136849952
5,09-07-2010,1029733.4914404224,1,53.25828057763921,3.2181754862868286,195.89068843700815,6.632775784045007
5,16-07-2010,858648.6485563645,0,52.236463629175425,3.585208111187744,201.60573981049865,7.003046020153414
5,23-07-2010,1087387.63394927,0,83.81292549572683,3.749763492547704,222.88682068797672,5.956027160001742
5,30-07-2010,958207.9025335939,0,32.66242603169158,3.3876172990536584,188.2988697394064,5.19801956241998
5,06-08-2010,1108292.5456409575,0,75.18310320605293,3.48505476304885,198.25686294965251,6.6084351936701955
5,13-08-2010,996961.3742460022,0,49.075111034950346,3.6959020027012732,185.2108843122587,7.183359919779155
5,20-08-2010,996938.0301654009,0,71.58582999202177,2.519920995853084,220.60558616616052,5.806940045089764
5,27-08-2010,991982.2974686893,0,56.54107880153154,4.355854240071172,186.28098857068645,5.386438602123259
5,03-09-2010,1294234.0654987218,0,55.81352645696268,4.071163227269176,188.79177634479612,5.400863513552987
5,10-09-2010,918655.3833906832,0,103.14616426531006,3.1971425384983307,207.42095372009308,7.299292580406492
5,17-09-2010,1260348.2578797597,0,91.23022393453705,2.9043549303560967,200.62685396886874,7.088646697398013
5,24-09-2010,1344425.721136994,0,52.69356897375783,3.5923401529324543,186.52873710470303,6.028385961489349
5,01-10-2010,1240082.781588885,0,46.862114420572084,3.2742951711996806,195.6394651235012,7.282543526106793
5,08-10-2010,858429.4646513633,0,79.92095371611633,3.1216024557152697,185.78189333258157,8.501333651955488
5,15-10-2010,935464.0322315729,0,54.983339670899056,3.8208437185773247,212.24627087226332,6.416642027772652
5,22-10-2010,1007718.3880454066,1,47.12963539239714,3.9639200640406185,200.57013124897085,7.268592278863257
5,29-10-2010,1305693.6852825063,0,70.15671512579247,3.073131732657544,203.5920940045784,7.556820840774998
5,05-11-2010,957925.9682877909,0,39.10381611957933,2.5168217053119992,220.56207129940321,5.896791634278317
5,12-11-2010,955749.2752828456,0,54.463734002221585,2.8297234099980857,209.130002202743,7.304126170669809
5,19-11-2010,1053179.6959627697,0,56.65756572427177,3.64128997524415,197.51308873816453,8.607345576019993
5,26-11-2010,1098194.9903276502,0,74.69755572099635,2.980599085998722,205.02900404914135,7.3262746708466855
5,03-12-2010,1006062.3314988684,1,67.99375903505283,3.1743215531040856,194.71383318250244,7.586364018755093
5,10-12-2010,1247656.614286727,0,60.425431534721234,4.650205042723485,210.75433063105038,5.1008236120845325
5,17-12-2010,1015685.8798037285,0,75.06683242209066,3.6905791924413887,212.89752754082747,7.6731813512699585
5,24-12-2010,972308.8032032453,0,35.51403527421269,3.9142272578475534,190.7328689750782,8.287982473801938
5,31-12-2010,915437.6077828914,0,93.39809008702812,3.6973357649114904,188.04116937964815,7.44460266822014
5,07-01-2011,1239326.2973291301,0,47.804341913612355,2.775071717259547,188.93691818771657,6.545810441688484
5,14-01-2011,835931.2350938609,0,94.53927702466811,3.300181907192699,202.24684725751885,7.93259083187309
5,21-01-2011,716326.8534133937,0,24.78382376038448,4.083274295488503,194.27002195009055,7.18111651021106
5,28-01-2011,832847.5729958182,0,48.71504802685223,3.5922756515985186,215.42109952567876,9.006092888159124
6,05-02-2010,1412300.7153272796,0,84.16732461186285,3.1876052265329737,208.27850095962418,6.9929572010752645
6,12-02-2010,1262481.7243485264,0,56.59630754950143,3.2733859753363626,206.96387447456715,7.955305208570511
6,19-02-2010,1017681.3772583695,0,89.55060162110524,3.2841021056798967,191.13957545668327,6.156739395706257
6,26-02-2010,972951.4208735938,0,90.26899486484263,3.815405842277389,189.75813175670794,8.854092566334188
6,05-03-2010,1244206.7391050705,0,71.64195406937232,4.0737046650958035,196.95776118828186,8.198641371991052
6,12-03-2010,612527.5367047081,0,50.223011564274515,2.940191283355494,201.40886246911205,5.231560634437148
6,19-03-2010,1064633.5428369562,0,57.04794827402662,4.016481973576403,198.0505479157104,6.6311697704074595
6,26-03-2010,1080354.2565117148,0,36.60166328579424,2.0638688933591753,199.72485094949363,8.772251596669744
